

6.000000 0.002000
7.000000 0.003000
8.000000 0.002000
9.000000 0.002000
10.000000 0.003000
11.000000 0.004000
12.000000 0.007000
13.000000 0.003000
14.000000 0.002000
15.000000 0.012000
16.000000 0.106000
17.000000 0.050000
18.000000 0.203000
19.000000 0.012000
20.000000 0.064000
21.000000 0.073000
22.000000 0.005000
23.000000 0.028000
24.000000 0.004000
25.000000 0.004000
26.000000 0.036000
27.000000 0.113000
28.000000 0.005000
29.000000 0.025000
30.000000 0.005000
31.000000 0.004000
32.000000 0.041000
33.000000 0.004000
34.000000 0.006000
35.000000 0.004000

1.000000 0.000000
2.000000 0.000000
3.000000 0.000000
4.000000 0.000000
5.000000 0.000000
6.000000 0.000000
7.000000 0.000000
8.000000 0.000000
9.000000 0.000000
10.000000 0.000000
11.000000 0.000000
12.000000 0.000000
13.000000 0.000000
14.000000 0.000000
15.000000 0.000000
16.000000 0.000000
17.000000 0.000000
18.000000 0.000000
19.000000 0.000000
20.000000 0.000000
21.000000 0.000000
22.000000 0.000000
23.000000 0.000000
24.000000 0.000000
25.000000 0.000000
26.000000 0.000000
27.000000 0.000000
28.000000 0.000000
29.000000 0.000000
30.000000 0.000000
31.000000 0.000000
32.000000 0.000000
33.000000 0.000000
34.000000 0.000000
35.000000 0.000000

1.000000 0.002000
2.000000 0.003000
3.000000 0.005000
4.000000 0.004000
5.000000 0.012000
6.000000 0.004000
7.000000 0.002000
8.000000 0.003000
9.000000 0.002000
10.000000 0.003000
11.000000 0.004000
12.000000 0.002000
13.000000 0.005000
14.000000 0.006000
15.000000 0.002000
16.000000 0.116000
17.000000 0.019000
18.000000 0.139000
19.000000 0.006000
20.000000 0.019000
21.000000 0.713000
22.000000 0.005000
23.000000 0.015000
24.000000 0.005000
25.000000 0.003000
26.000000 0.037000
27.000000 0.179000
28.000000 0.007000
29.000000 0.018000
30.000000 0.003000
31.000000 0.004000
32.000000 0.024000
33.000000 0.003000
34.000000 0.005000
35.000000 0.003000

1.000000 0.000000
2.000000 0.000000
3.000000 0.000000
4.000000 0.000000
5.000000 0.000000
6.000000 0.000000
7.000000 0.000000
8.000000 0.000000
9.000000 0.000000
10.000000 0.000000
11.000000 0.000000
12.000000 0.000000
13.000000 0.000000
14.000000 0.000000
15.000000 0.000000
16.000000 0.000000
17.000000 0.000000
18.000000 0.000000
19.000000 0.000000
20.000000 0.000000
21.000000 0.000000
22.000000 0.000000
23.000000 0.000000
24.000000 0.000000
25.000000 0.000000
26.000000 0.000000
27.000000 0.000000
28.000000 0.000000
29.000000 0.000000
30.000000 0.000000
31.000000 0.000000
32.000000 0.000000
33.000000 0.000000
34.000000 0.000000
35.000000 0.000000

1.000000 0.003000
2.000000 0.005000
3.000000 0.003000
4.000000 0.003000
5.000000 0.002000
6.000000 0.003000
7.000000 0.003000
8.000000 0.003000
9.000000 0.007000
10.000000 0.005000
11.000000 0.003000
12.000000 0.002000
13.000000 0.005000
14.000000 0.002000
15.000000 0.004000
16.000000 0.134000
17.000000 0.072000
18.000000 0.074000
19.000000 0.005000
20.000000 0.050000
21.000000 1.000000
22.000000 0.009000
23.000000 0.027000
24.000000 0.003000
25.000000 0.004000
26.000000 0.036000
27.000000 0.089000
28.000000 0.004000
29.000000 0.026000
30.000000 0.003000
31.000000 0.004000
32.000000 0.025000
33.000000 0.004000
34.000000 0.004000
35.000000 0.004000

1.000000 0.000000
2.000000 0.000000
3.000000 0.000000
4.000000 0.000000
5.000000 0.000000
6.000000 0.000000
7.000000 0.000000
8.000000 0.000000
9.000000 0.000000
10.000000 0.000000
11.000000 0.000000
12.000000 0.000000
13.000000 0.000000
14.000000 0.000000
15.000000 0.000000
16.000000 0.000000
17.000000 0.000000
18.000000 0.000000
19.000000 0.000000
20.000000 0.000000
21.000000 0.000000
22.000000 0.000000
23.000000 0.000000
24.000000 0.000000
25.000000 0.000000
26.000000 0.000000
27.000000 0.000000
28.000000 0.000000
29.000000 0.000000
30.000000 0.000000
31.000000 0.000000
32.000000 0.000000
33.000000 0.000000
34.000000 0.000000
35.000000 0.000000

1.000000 0.003000
2.000000 0.012000
3.000000 0.003000
4.000000 0.004000
5.000000 0.014000
6.000000 0.003000
7.000000 0.005000
8.000000 0.004000
9.000000 0.002000
10.000000 0.004000
11.000000 0.005000
12.000000 0.006000
13.000000 0.007000
14.000000 0.002000
15.000000 0.002000
16.000000 0.039000
17.000000 0.095000
18.000000 0.023000
19.000000 0.003000
20.000000 0.030000
21.000000 0.021000
22.000000 0.007000
23.000000 0.022000
24.000000 0.002000
25.000000 0.002000
26.000000 0.039000
27.000000 0.015000
28.000000 0.002000
29.000000 0.048000
30.000000 0.004000
31.000000 0.003000
32.000000 0.017000
33.000000 0.002000
34.000000 0.002000
35.000000 0.004000

1.000000 0.000000
2.000000 0.000000
3.000000 0.000000
4.000000 0.000000
5.000000 0.000000
6.000000 0.000000
7.000000 0.000000
8.000000 0.000000
9.000000 0.000000
10.000000 0.000000
11.000000 0.000000
12.000000 0.000000
13.000000 0.000000
14.000000 0.000000
15.000000 0.000000
16.000000 0.000000
17.000000 0.000000
18.000000 0.000000
19.000000 0.000000
20.000000 0.000000
21.000000 0.000000
22.000000 0.000000
23.000000 0.000000
24.000000 0.000000
25.000000 0.000000
26.000000 0.000000
27.000000 0.000000
28.000000 0.000000
29.000000 0.000000
30.000000 0.000000
31.000000 0.000000
32.000000 0.000000
33.000000 0.000000
34.000000 0.000000
35.000000 0.000000

1.000000 0.003000
2.000000 0.007000
3.000000 0.003000
4.000000 0.004000
5.000000 0.002000
6.000000 0.003000
7.000000 0.006000
8.000000 0.003000
9.000000 0.009000
10.000000 0.003000
11.000000 0.007000
12.000000 0.002000
13.000000 0.003000
14.000000 0.003000
15.000000 0.002000
16.000000 0.217000
17.000000 0.107000
18.000000 0.021000
19.000000 0.002000
20.000000 0.853000
21.000000 0.035000
22.000000 0.005000
23.000000 0.017000
24.000000 0.002000
25.000000 0.002000
26.000000 0.104000
27.000000 0.016000
28.000000 0.002000
29.000000 0.025000
30.000000 0.003000
31.000000 0.002000
32.000000 0.014000
33.000000 0.002000
34.000000 0.002000
35.000000 0.001000

1.000000 0.000000
2.000000 0.000000
3.000000 0.000000
4.000000 0.000000
5.000000 0.000000
6.000000 0.000000
7.000000 0.000000
8.000000 0.000000
9.000000 0.000000
10.000000 0.000000
11.000000 0.000000
12.000000 0.000000
13.000000 0.000000
14.000000 0.000000
15.000000 0.000000
16.000000 0.000000
17.000000 0.000000
18.000000 0.000000
19.000000 0.000000
20.000000 0.000000
21.000000 0.000000
22.000000 0.000000
23.000000 0.000000
24.000000 0.000000
25.000000 0.000000
26.000000 0.000000
27.000000 0.000000
28.000000 0.000000
29.000000 0.000000
30.000000 0.000000
31.000000 0.000000
32.000000 0.000000
33.000000 0.000000
34.000000 0.000000
35.000000 0.000000

1.000000 0.003000
2.000000 0.027000
3.000000 0.003000
4.000000 0.017000
5.000000 0.002000
6.000000 0.003000
7.000000 0.013000
8.000000 0.002000
9.000000 0.011000
10.000000 0.002000
11.000000 0.008000
12.000000 0.002000
13.000000 0.001000
14.000000 0.005000
15.000000 0.001000
16.000000 0.012000
17.000000 0.008000
18.000000 0.003000
19.000000 0.003000
20.000000 0.007000
21.000000 0.011000
22.000000 0.005000
23.000000 0.002000
24.000000 0.003000
25.000000 0.002000
26.000000 0.006000
27.000000 0.003000
28.000000 0.002000
29.000000 0.003000
30.000000 0.005000
31.000000 0.002000
32.000000 0.002000
33.000000 0.003000
34.000000 0.002000
35.000000 0.003000

1.000000 0.000000
2.000000 0.000000
3.000000 0.000000
4.000000 0.000000
5.000000 0.000000
6.000000 0.000000
7.000000 0.000000
8.000000 0.000000
9.000000 0.000000
10.000000 0.000000
11.000000 0.000000
12.000000 0.000000
13.000000 0.000000
14.000000 0.000000
15.000000 0.000000
16.000000 0.000000
17.000000 0.000000
18.000000 0.000000
19.000000 0.000000
20.000000 0.000000
21.000000 0.000000
22.000000 0.000000
23.000000 0.000000
24.000000 0.000000
25.000000 0.000000
26.000000 0.000000
27.000000 0.000000
28.000000 0.000000
29.000000 0.000000
30.000000 0.000000
31.000000 0.000000
32.000000 0.000000
33.000000 0.000000
34.000000 0.000000
35.000000 0.000000

